truckname,startnode,endnode,starttime,endtime,load,capacity
Gent_0,Gent,Brussel,1.3000000000000003,2.0500000000000003,3,3
Mons_0,Mons,Charleroi,1.8000000000000003,2.3000000000000003,3,3
Gent_0,Brussel,Gent,2.7,3.45,2,3
Mons_0,Charleroi,Mons,3.0,3.5,0,3
Antwerpen_0,Antwerpen,Brussel,2.8000000000000003,3.5500000000000003,3,3
Gent_1,Gent,Brussel,2.8000000000000003,3.5500000000000003,3,3
Gent_2,Gent,Antwerpen,2.8000000000000003,3.5500000000000003,3,3
Namur_0,Namur,Charleroi,3.3000000000000003,3.8000000000000003,3,3
Charleroi_0,Charleroi,Brussel,3.3000000000000003,4.300000000000001,3,3
Gent_1,Brussel,Gent,4.0,4.75,0,3
Gent_2,Antwerpen,Gent,4.1,4.85,1,3
Antwerpen_0,Brussel,Antwerpen,4.1,4.85,1,3
Namur_0,Charleroi,Namur,4.5,5.0,0,3
Gent_0,Gent,Brussel,4.299999999999999,5.049999999999999,3,3
Charleroi_1,Charleroi,Brussel,4.799999999999999,5.799999999999999,3,3
Brussel_0,Brussel,Antwerpen,5.299999999999999,6.049999999999999,3,3
Gent_1,Gent,Brussel,5.299999999999999,6.049999999999999,3,3
Gent_2,Gent,Antwerpen,5.299999999999999,6.049999999999999,3,3
Charleroi_0,Brussel,Charleroi,5.199999999999999,6.199999999999999,2,3
Gent_0,Brussel,Gent,5.5,6.25,0,3
Mons_1,Mons,Charleroi,5.799999999999999,6.299999999999999,3,3
Brugge_0,Brugge,Gent,5.799999999999999,6.549999999999999,3,3
Antwerpen_1,Antwerpen,Gent,5.799999999999999,6.549999999999999,3,3
Namur_1,Namur,Charleroi,6.299999999999999,6.799999999999999,3,3
Gent_2,Antwerpen,Gent,6.5,7.25,0,3
Brussel_0,Antwerpen,Brussel,6.699999999999999,7.449999999999999,2,3
Mons_1,Charleroi,Mons,7.0,7.5,0,3
Gent_1,Brussel,Gent,6.799999999999999,7.549999999999999,3,3
Gent_0,Gent,Antwerpen,6.799999999999999,7.549999999999999,3,3
Charleroi_1,Brussel,Charleroi,6.799999999999999,7.799999999999999,3,3
Brugge_0,Gent,Brugge,7.199999999999999,7.949999999999999,2,3
Brussel_1,Brussel,Antwerpen,7.299999999999999,8.049999999999999,3,3
Namur_1,Charleroi,Namur,7.699999999999999,8.2,2,3
Charleroi_2,Charleroi,Brussel,7.299999999999999,8.299999999999999,3,3
Gent_2,Gent,Kortrijk,7.799999999999999,8.299999999999999,3,3
Antwerpen_1,Gent,Antwerpen,7.799999999999999,8.549999999999999,3,3
Charleroi_0,Charleroi,Brussel,7.799999999999999,8.799999999999999,3,3
Gent_0,Antwerpen,Gent,8.2,8.95,2,3
Brussel_1,Antwerpen,Brussel,8.5,9.25,0,3
Mons_2,Mons,Charleroi,8.799999999999999,9.299999999999999,3,3
Charleroi_1,Charleroi,Namur,8.799999999999999,9.299999999999999,3,3
Gent_1,Gent,Kortrijk,8.799999999999999,9.299999999999999,3,3
Gent_2,Kortrijk,Gent,9.0,9.5,0,3
Brugge_1,Brugge,Gent,8.799999999999999,9.549999999999999,3,3
Brussel_2,Brussel,Antwerpen,8.799999999999999,9.549999999999999,3,3
Kortrijk_0,Kortrijk,Ronse,9.299999999999999,9.799999999999999,3,3
Charleroi_2,Brussel,Charleroi,9.0,10.0,0,3
Brugge_2,Brugge,Gent,9.299999999999999,10.049999999999999,3,3
Brussel_0,Brussel,Gent,9.299999999999999,10.049999999999999,3,3
Namur_2,Namur,Charleroi,9.899999999999997,10.399999999999997,3,3
Charleroi_0,Brussel,Charleroi,9.5,10.5,0,3
Mons_2,Charleroi,Mons,10.0,10.5,0,3
Gent_1,Kortrijk,Gent,10.0,10.5,0,3
Brussel_1,Brussel,Gent,9.799999999999999,10.549999999999999,3,3
Gent_0,Gent,Brussel,9.799999999999999,10.549999999999999,3,3
Gent_2,Gent,Brussel,9.799999999999999,10.549999999999999,3,3
Charleroi_1,Namur,Charleroi,10.1,10.6,1,3
Kortrijk_1,Kortrijk,Ronse,10.299999999999999,10.799999999999999,3,3
Brussel_2,Antwerpen,Brussel,10.1,10.85,1,3
Kortrijk_0,Ronse,Kortrijk,10.5,11.0,0,3
Brugge_2,Gent,Brugge,10.5,11.25,0,3
Charleroi_2,Charleroi,Brussel,10.299999999999999,11.299999999999999,3,3
Brugge_1,Gent,Brugge,10.7,11.45,2,3
Brussel_0,Gent,Brussel,10.7,11.45,2,3
Gent_1,Gent,Kortrijk,10.999999999999998,11.499999999999998,3,3
Namur_2,Charleroi,Namur,11.0,11.5,0,3
Brugge_0,Brugge,Gent,10.799999999999999,11.549999999999999,3,3
Brussel_1,Gent,Brussel,11.0,11.75,0,3
Gent_2,Brussel,Gent,11.0,11.75,0,3
Kortrijk_1,Ronse,Kortrijk,11.5,12.0,0,3
Gent_0,Brussel,Gent,11.299999999999999,12.049999999999999,3,3
Brussel_2,Brussel,Antwerpen,11.299999999999999,12.049999999999999,3,3
Charleroi_0,Charleroi,Brussel,11.299999999999999,12.299999999999999,3,3
Gent_1,Kortrijk,Gent,12.0,12.5,0,3
Kortrijk_2,Kortrijk,Ronse,12.299999999999999,12.799999999999999,3,3
Gent_2,Gent,Kortrijk,12.299999999999999,12.799999999999999,3,3
Brugge_0,Gent,Brugge,12.1,12.85,1,3
Antwerpen_2,Antwerpen,Brussel,12.299999999999999,13.049999999999999,3,3
Brussel_0,Brussel,Antwerpen,12.299999999999999,13.049999999999999,3,3
Charleroi_2,Brussel,Charleroi,12.299999999999999,13.299999999999999,3,3
Namur_0,Namur,Charleroi,12.799999999999999,13.299999999999999,3,3
Gent_0,Gent,Kortrijk,12.799999999999999,13.299999999999999,3,3
Brussel_2,Antwerpen,Brussel,12.6,13.35,1,3
Gent_1,Gent,Antwerpen,12.799999999999999,13.549999999999999,3,3
Brussel_1,Brussel,Charleroi,12.599999999999998,13.599999999999998,3,3
Charleroi_0,Brussel,Charleroi,13.0,14.0,0,3
